codibge;ano;sexo;Idade;obito
3513603;2024;Homens;65 a 69;14
3513603;2024;Homens;70 a 74;11
3513603;2024;Homens;75 a 79;20
3513603;2024;Homens;80 a 84;17
3513603;2024;Homens;85 a 89;11
3513603;2024;Homens;90 e mais;9
3513603;2024;Homens;Idade Ignorada;0
3513702;2024;Homens;00 a 04;3
3513702;2024;Homens;05 a 09;1
3513702;2024;Homens;10 a 14;0
3513702;2024;Homens;15 a 19;0
3513702;2024;Homens;20 a 24;2
3513702;2024;Homens;25 a 29;1
3513702;2024;Homens;30 a 34;4
3513702;2024;Homens;35 a 39;7
3513702;2024;Homens;40 a 44;2
3513702;2024;Homens;45 a 49;4
3513702;2024;Homens;50 a 54;6
3513702;2024;Homens;55 a 59;9
3513702;2024;Homens;60 a 64;10
3513702;2024;Homens;65 a 69;17
3513702;2024;Homens;70 a 74;19
3513702;2024;Homens;75 a 79;18
3513702;2024;Homens;80 a 84;12
3513702;2024;Homens;85 a 89;13
3513702;2024;Homens;90 e mais;16
3513702;2024;Homens;Idade Ignorada;0
3513801;2024;Homens;00 a 04;19
3513801;2024;Homens;05 a 09;0
3513801;2024;Homens;10 a 14;3
3513801;2024;Homens;15 a 19;14
3513801;2024;Homens;20 a 24;18
3513801;2024;Homens;25 a 29;35
3513801;2024;Homens;30 a 34;26
3513801;2024;Homens;35 a 39;46
3513801;2024;Homens;40 a 44;39
3513801;2024;Homens;45 a 49;76
3513801;2024;Homens;50 a 54;87
3513801;2024;Homens;55 a 59;119
3513801;2024;Homens;60 a 64;141
3513801;2024;Homens;65 a 69;152
3513801;2024;Homens;70 a 74;160
3513801;2024;Homens;75 a 79;134
3513801;2024;Homens;80 a 84;111
3513801;2024;Homens;85 a 89;80
3513801;2024;Homens;90 e mais;62
3513801;2024;Homens;Idade Ignorada;0
3513900;2024;Homens;00 a 04;1
3513900;2024;Homens;05 a 09;0
3513900;2024;Homens;10 a 14;0
3513900;2024;Homens;15 a 19;0
3513900;2024;Homens;20 a 24;0
3513900;2024;Homens;25 a 29;1
3513900;2024;Homens;30 a 34;1
3513900;2024;Homens;35 a 39;2
3513900;2024;Homens;40 a 44;2
3513900;2024;Homens;45 a 49;1
3513900;2024;Homens;50 a 54;5
3513900;2024;Homens;55 a 59;5
3513900;2024;Homens;60 a 64;8
3513900;2024;Homens;65 a 69;7
3513900;2024;Homens;70 a 74;9
3513900;2024;Homens;75 a 79;9
3513900;2024;Homens;80 a 84;11
3513900;2024;Homens;85 a 89;8
3513900;2024;Homens;90 e mais;4
3513900;2024;Homens;Idade Ignorada;0
3514007;2024;Homens;00 a 04;2
3514007;2024;Homens;05 a 09;0
3514007;2024;Homens;10 a 14;0
3514007;2024;Homens;15 a 19;0
3514007;2024;Homens;20 a 24;1
3514007;2024;Homens;25 a 29;0
3514007;2024;Homens;30 a 34;0
3514007;2024;Homens;35 a 39;2
3514007;2024;Homens;40 a 44;1
3514007;2024;Homens;45 a 49;3
3514007;2024;Homens;50 a 54;3
3514007;2024;Homens;55 a 59;2
3514007;2024;Homens;60 a 64;3
3514007;2024;Homens;65 a 69;5
3514007;2024;Homens;70 a 74;3
3514007;2024;Homens;75 a 79;5
3514007;2024;Homens;80 a 84;9
3514007;2024;Homens;85 a 89;3
3514007;2024;Homens;90 e mais;0
3514007;2024;Homens;Idade Ignorada;0
3514106;2024;Homens;00 a 04;3
3514106;2024;Homens;05 a 09;0
3514106;2024;Homens;10 a 14;0
3514106;2024;Homens;15 a 19;2
3514106;2024;Homens;20 a 24;1
3514106;2024;Homens;25 a 29;1
3514106;2024;Homens;30 a 34;3
3514106;2024;Homens;35 a 39;5
3514106;2024;Homens;40 a 44;5
3514106;2024;Homens;45 a 49;7
3514106;2024;Homens;50 a 54;8
3514106;2024;Homens;55 a 59;9
3514106;2024;Homens;60 a 64;17
3514106;2024;Homens;65 a 69;17
3514106;2024;Homens;70 a 74;19
3514106;2024;Homens;75 a 79;20
3514106;2024;Homens;80 a 84;19
3514106;2024;Homens;85 a 89;17
3514106;2024;Homens;90 e mais;10
3514106;2024;Homens;Idade Ignorada;0
3514205;2024;Homens;00 a 04;0
3514205;2024;Homens;05 a 09;0
3514205;2024;Homens;10 a 14;0
3514205;2024;Homens;15 a 19;0
3514205;2024;Homens;20 a 24;0
3514205;2024;Homens;25 a 29;0
3514205;2024;Homens;30 a 34;0
3514205;2024;Homens;35 a 39;0
3514205;2024;Homens;40 a 44;0
3514205;2024;Homens;45 a 49;0
3514205;2024;Homens;50 a 54;0
3514205;2024;Homens;55 a 59;0
3514205;2024;Homens;60 a 64;1
3514205;2024;Homens;65 a 69;2
3514205;2024;Homens;70 a 74;2
3514205;2024;Homens;75 a 79;2
3514205;2024;Homens;80 a 84;9
3514205;2024;Homens;85 a 89;2
3514205;2024;Homens;90 e mais;0
3514205;2024;Homens;Idade Ignorada;0
3514304;2024;Homens;00 a 04;1
3514304;2024;Homens;05 a 09;0
3514304;2024;Homens;10 a 14;0
3514304;2024;Homens;15 a 19;0
3514304;2024;Homens;20 a 24;0
3514304;2024;Homens;25 a 29;0
3514304;2024;Homens;30 a 34;2
3514304;2024;Homens;35 a 39;1
3514304;2024;Homens;40 a 44;0
3514304;2024;Homens;45 a 49;2
3514304;2024;Homens;50 a 54;3
3514304;2024;Homens;55 a 59;7
3514304;2024;Homens;60 a 64;5
3514304;2024;Homens;65 a 69;7
3514304;2024;Homens;70 a 74;14
3514304;2024;Homens;75 a 79;12
3514304;2024;Homens;80 a 84;5
3514304;2024;Homens;85 a 89;2
3514304;2024;Homens;90 e mais;3
3514304;2024;Homens;Idade Ignorada;0
3514403;2024;Homens;00 a 04;6
3514403;2024;Homens;05 a 09;0
3514403;2024;Homens;10 a 14;1
3514403;2024;Homens;15 a 19;1
3514403;2024;Homens;20 a 24;0
3514403;2024;Homens;25 a 29;1
3514403;2024;Homens;30 a 34;4
3514403;2024;Homens;35 a 39;2
3514403;2024;Homens;40 a 44;8
3514403;2024;Homens;45 a 49;7
3514403;2024;Homens;50 a 54;10
3514403;2024;Homens;55 a 59;14
3514403;2024;Homens;60 a 64;21
3514403;2024;Homens;65 a 69;33
3514403;2024;Homens;70 a 74;21
3514403;2024;Homens;75 a 79;27
3514403;2024;Homens;80 a 84;29
3514403;2024;Homens;85 a 89;35
3514403;2024;Homens;90 e mais;12
3514403;2024;Homens;Idade Ignorada;0
3514502;2024;Homens;00 a 04;0
3514502;2024;Homens;05 a 09;0
3514502;2024;Homens;10 a 14;0
3514502;2024;Homens;15 a 19;1
3514502;2024;Homens;20 a 24;0
3514502;2024;Homens;25 a 29;1
3514502;2024;Homens;30 a 34;0
3514502;2024;Homens;35 a 39;0
3514502;2024;Homens;40 a 44;1
3514502;2024;Homens;45 a 49;3
3514502;2024;Homens;50 a 54;5
3514502;2024;Homens;55 a 59;2
3514502;2024;Homens;60 a 64;5
3514502;2024;Homens;65 a 69;7
3514502;2024;Homens;70 a 74;9
3514502;2024;Homens;75 a 79;10
3514502;2024;Homens;80 a 84;14
3514502;2024;Homens;85 a 89;6
3514502;2024;Homens;90 e mais;3
3514502;2024;Homens;Idade Ignorada;0
3514601;2024;Homens;00 a 04;0
3514601;2024;Homens;05 a 09;0
3514601;2024;Homens;10 a 14;0
3514601;2024;Homens;15 a 19;0
3514601;2024;Homens;20 a 24;0
3514601;2024;Homens;25 a 29;1
3514601;2024;Homens;30 a 34;0
3514601;2024;Homens;35 a 39;1
3514601;2024;Homens;40 a 44;2
3514601;2024;Homens;45 a 49;2
3514601;2024;Homens;50 a 54;4
3514601;2024;Homens;55 a 59;5
3514601;2024;Homens;60 a 64;2
3514601;2024;Homens;65 a 69;3
3514601;2024;Homens;70 a 74;1
3514601;2024;Homens;75 a 79;4
3514601;2024;Homens;80 a 84;5
3514601;2024;Homens;85 a 89;5
3514601;2024;Homens;90 e mais;5
3514601;2024;Homens;Idade Ignorada;0
3514700;2024;Homens;00 a 04;1
3514700;2024;Homens;05 a 09;0
3514700;2024;Homens;10 a 14;0
3514700;2024;Homens;15 a 19;0
3514700;2024;Homens;20 a 24;1
3514700;2024;Homens;25 a 29;0
3514700;2024;Homens;30 a 34;1
3514700;2024;Homens;35 a 39;0
3514700;2024;Homens;40 a 44;0
3514700;2024;Homens;45 a 49;1
3514700;2024;Homens;50 a 54;0
3514700;2024;Homens;55 a 59;0
3514700;2024;Homens;60 a 64;2
3514700;2024;Homens;65 a 69;3
3514700;2024;Homens;70 a 74;2
3514700;2024;Homens;75 a 79;4
3514700;2024;Homens;80 a 84;2
3514700;2024;Homens;85 a 89;9
3514700;2024;Homens;90 e mais;4
3514700;2024;Homens;Idade Ignorada;0
3514809;2024;Homens;00 a 04;2
3514809;2024;Homens;05 a 09;0
3514809;2024;Homens;10 a 14;0
3514809;2024;Homens;15 a 19;0
3514809;2024;Homens;20 a 24;2
3514809;2024;Homens;25 a 29;0
3514809;2024;Homens;30 a 34;1
3514809;2024;Homens;35 a 39;0
3514809;2024;Homens;40 a 44;2
3514809;2024;Homens;45 a 49;0
3514809;2024;Homens;50 a 54;6
3514809;2024;Homens;55 a 59;9
3514809;2024;Homens;60 a 64;3
3514809;2024;Homens;65 a 69;9
3514809;2024;Homens;70 a 74;8
3514809;2024;Homens;75 a 79;8
3514809;2024;Homens;80 a 84;6
3514809;2024;Homens;85 a 89;12
3514809;2024;Homens;90 e mais;7
3514809;2024;Homens;Idade Ignorada;0
3514908;2024;Homens;00 a 04;0
3514908;2024;Homens;05 a 09;0
3514908;2024;Homens;10 a 14;0
3514908;2024;Homens;15 a 19;0
3514908;2024;Homens;20 a 24;3
3514908;2024;Homens;25 a 29;3
3514908;2024;Homens;30 a 34;3
3514908;2024;Homens;35 a 39;0
3514908;2024;Homens;40 a 44;2
3514908;2024;Homens;45 a 49;5
3514908;2024;Homens;50 a 54;5
3514908;2024;Homens;55 a 59;3
3514908;2024;Homens;60 a 64;10
3514908;2024;Homens;65 a 69;10
3514908;2024;Homens;70 a 74;15
3514908;2024;Homens;75 a 79;8
3514908;2024;Homens;80 a 84;8
3514908;2024;Homens;85 a 89;7
3514908;2024;Homens;90 e mais;5
3514908;2024;Homens;Idade Ignorada;0
3514924;2024;Homens;00 a 04;0
3514924;2024;Homens;05 a 09;0
3514924;2024;Homens;10 a 14;0
3514924;2024;Homens;15 a 19;0
3514924;2024;Homens;20 a 24;0
3514924;2024;Homens;25 a 29;0
3514924;2024;Homens;30 a 34;0
3514924;2024;Homens;35 a 39;0
3514924;2024;Homens;40 a 44;0
3514924;2024;Homens;45 a 49;0
3514924;2024;Homens;50 a 54;4
3514924;2024;Homens;55 a 59;1
3514924;2024;Homens;60 a 64;0
3514924;2024;Homens;65 a 69;3
3514924;2024;Homens;70 a 74;3
3514924;2024;Homens;75 a 79;4
3514924;2024;Homens;80 a 84;3
3514924;2024;Homens;85 a 89;3
3514924;2024;Homens;90 e mais;2
3514924;2024;Homens;Idade Ignorada;0
3514957;2024;Homens;00 a 04;1
3514957;2024;Homens;05 a 09;0
3514957;2024;Homens;10 a 14;0
3514957;2024;Homens;15 a 19;0
3514957;2024;Homens;20 a 24;0
3514957;2024;Homens;25 a 29;0
3514957;2024;Homens;30 a 34;0
3514957;2024;Homens;35 a 39;0
3514957;2024;Homens;40 a 44;0
3514957;2024;Homens;45 a 49;0
3514957;2024;Homens;50 a 54;0
3514957;2024;Homens;55 a 59;0
3514957;2024;Homens;60 a 64;0
3514957;2024;Homens;65 a 69;4
3514957;2024;Homens;70 a 74;1
3514957;2024;Homens;75 a 79;1
3514957;2024;Homens;80 a 84;1
3514957;2024;Homens;85 a 89;3
3514957;2024;Homens;90 e mais;4
3514957;2024;Homens;Idade Ignorada;0
3515004;2024;Homens;00 a 04;22
3515004;2024;Homens;05 a 09;3
3515004;2024;Homens;10 a 14;5
3515004;2024;Homens;15 a 19;18
3515004;2024;Homens;20 a 24;23
3515004;2024;Homens;25 a 29;36
3515004;2024;Homens;30 a 34;19
3515004;2024;Homens;35 a 39;26
3515004;2024;Homens;40 a 44;60
3515004;2024;Homens;45 a 49;63
3515004;2024;Homens;50 a 54;62
3515004;2024;Homens;55 a 59;86
3515004;2024;Homens;60 a 64;79
3515004;2024;Homens;65 a 69;112
3515004;2024;Homens;70 a 74;125
3515004;2024;Homens;75 a 79;98
3515004;2024;Homens;80 a 84;75
3515004;2024;Homens;85 a 89;43
3515004;2024;Homens;90 e mais;27
3515004;2024;Homens;Idade Ignorada;0
3515103;2024;Homens;00 a 04;7
3515103;2024;Homens;05 a 09;0
3515103;2024;Homens;10 a 14;0
3515103;2024;Homens;15 a 19;1
3515103;2024;Homens;20 a 24;8
3515103;2024;Homens;25 a 29;4
3515103;2024;Homens;30 a 34;5
3515103;2024;Homens;35 a 39;5
3515103;2024;Homens;40 a 44;14
3515103;2024;Homens;45 a 49;13
3515103;2024;Homens;50 a 54;20
3515103;2024;Homens;55 a 59;19
3515103;2024;Homens;60 a 64;29
3515103;2024;Homens;65 a 69;35
3515103;2024;Homens;70 a 74;42
3515103;2024;Homens;75 a 79;47
3515103;2024;Homens;80 a 84;31
3515103;2024;Homens;85 a 89;26
3515103;2024;Homens;90 e mais;12
3515103;2024;Homens;Idade Ignorada;0
3515129;2024;Homens;00 a 04;0
3515129;2024;Homens;05 a 09;0
3515129;2024;Homens;10 a 14;0
3515129;2024;Homens;15 a 19;0
3515129;2024;Homens;20 a 24;0
3515129;2024;Homens;25 a 29;0
3515129;2024;Homens;30 a 34;0
3515129;2024;Homens;35 a 39;0
3515129;2024;Homens;40 a 44;0
3515129;2024;Homens;45 a 49;0
3515129;2024;Homens;50 a 54;1
3515129;2024;Homens;55 a 59;2
3515129;2024;Homens;60 a 64;2
3515129;2024;Homens;65 a 69;1
3515129;2024;Homens;70 a 74;3
3515129;2024;Homens;75 a 79;1
3515129;2024;Homens;80 a 84;3
3515129;2024;Homens;85 a 89;0
3515129;2024;Homens;90 e mais;0
3515129;2024;Homens;Idade Ignorada;0
3515152;2024;Homens;00 a 04;1
3515152;2024;Homens;05 a 09;0
3515152;2024;Homens;10 a 14;0
3515152;2024;Homens;15 a 19;0
3515152;2024;Homens;20 a 24;1
3515152;2024;Homens;25 a 29;0
3515152;2024;Homens;30 a 34;0
3515152;2024;Homens;35 a 39;4
3515152;2024;Homens;40 a 44;2
3515152;2024;Homens;45 a 49;1
3515152;2024;Homens;50 a 54;4
3515152;2024;Homens;55 a 59;3
3515152;2024;Homens;60 a 64;10
3515152;2024;Homens;65 a 69;5
3515152;2024;Homens;70 a 74;6
3515152;2024;Homens;75 a 79;6
3515152;2024;Homens;80 a 84;9
3515152;2024;Homens;85 a 89;3
3515152;2024;Homens;90 e mais;3
3515152;2024;Homens;Idade Ignorada;0
3515186;2024;Homens;00 a 04;3
3515186;2024;Homens;05 a 09;1
3515186;2024;Homens;10 a 14;0
3515186;2024;Homens;15 a 19;0
3515186;2024;Homens;20 a 24;0
3515186;2024;Homens;25 a 29;1
3515186;2024;Homens;30 a 34;3
3515186;2024;Homens;35 a 39;4
3515186;2024;Homens;40 a 44;2
3515186;2024;Homens;45 a 49;6
3515186;2024;Homens;50 a 54;8
3515186;2024;Homens;55 a 59;18
3515186;2024;Homens;60 a 64;27
3515186;2024;Homens;65 a 69;25
3515186;2024;Homens;70 a 74;23
3515186;2024;Homens;75 a 79;32
3515186;2024;Homens;80 a 84;27
3515186;2024;Homens;85 a 89;19
3515186;2024;Homens;90 e mais;17
3515186;2024;Homens;Idade Ignorada;0
3515194;2024;Homens;00 a 04;1
3515194;2024;Homens;05 a 09;0
3515194;2024;Homens;10 a 14;0
3515194;2024;Homens;15 a 19;0
3515194;2024;Homens;20 a 24;1
3515194;2024;Homens;25 a 29;0
3515194;2024;Homens;30 a 34;0
3515194;2024;Homens;35 a 39;2
3515194;2024;Homens;40 a 44;0
3515194;2024;Homens;45 a 49;0
3515194;2024;Homens;50 a 54;2
3515194;2024;Homens;55 a 59;2
3515194;2024;Homens;60 a 64;0
3515194;2024;Homens;65 a 69;1
3515194;2024;Homens;70 a 74;1
3515194;2024;Homens;75 a 79;1
3515194;2024;Homens;80 a 84;1
3515194;2024;Homens;85 a 89;1
3515194;2024;Homens;90 e mais;1
3515194;2024;Homens;Idade Ignorada;0
3515202;2024;Homens;00 a 04;0
3515202;2024;Homens;05 a 09;1
3515202;2024;Homens;10 a 14;0
3515202;2024;Homens;15 a 19;0
3515202;2024;Homens;20 a 24;0
3515202;2024;Homens;25 a 29;1
3515202;2024;Homens;30 a 34;0
3515202;2024;Homens;35 a 39;0
3515202;2024;Homens;40 a 44;0
3515202;2024;Homens;45 a 49;2
3515202;2024;Homens;50 a 54;2
3515202;2024;Homens;55 a 59;5
3515202;2024;Homens;60 a 64;0
3515202;2024;Homens;65 a 69;10
3515202;2024;Homens;70 a 74;14
3515202;2024;Homens;75 a 79;2
3515202;2024;Homens;80 a 84;3
3515202;2024;Homens;85 a 89;5
3515202;2024;Homens;90 e mais;3
3515202;2024;Homens;Idade Ignorada;0
3515301;2024;Homens;00 a 04;0
3515301;2024;Homens;05 a 09;0
3515301;2024;Homens;10 a 14;0
3515301;2024;Homens;15 a 19;0
3515301;2024;Homens;20 a 24;1
3515301;2024;Homens;25 a 29;1
3515301;2024;Homens;30 a 34;1
3515301;2024;Homens;35 a 39;0
3515301;2024;Homens;40 a 44;1
3515301;2024;Homens;45 a 49;1
3515301;2024;Homens;50 a 54;1
3515301;2024;Homens;55 a 59;1
3515301;2024;Homens;60 a 64;3
3515301;2024;Homens;65 a 69;1
3515301;2024;Homens;70 a 74;0
3515301;2024;Homens;75 a 79;0
3515301;2024;Homens;80 a 84;1
3515301;2024;Homens;85 a 89;0
3515301;2024;Homens;90 e mais;1
3515301;2024;Homens;Idade Ignorada;0
3515350;2024;Homens;00 a 04;1
3515350;2024;Homens;05 a 09;0
3515350;2024;Homens;10 a 14;0
3515350;2024;Homens;15 a 19;0
3515350;2024;Homens;20 a 24;0
3515350;2024;Homens;25 a 29;3
3515350;2024;Homens;30 a 34;1
3515350;2024;Homens;35 a 39;0
3515350;2024;Homens;40 a 44;1
3515350;2024;Homens;45 a 49;1
3515350;2024;Homens;50 a 54;4
3515350;2024;Homens;55 a 59;7
3515350;2024;Homens;60 a 64;2
3515350;2024;Homens;65 a 69;2
3515350;2024;Homens;70 a 74;4
3515350;2024;Homens;75 a 79;2
3515350;2024;Homens;80 a 84;3
3515350;2024;Homens;85 a 89;4
3515350;2024;Homens;90 e mais;3
3515350;2024;Homens;Idade Ignorada;0
3515400;2024;Homens;00 a 04;1
3515400;2024;Homens;05 a 09;0
3515400;2024;Homens;10 a 14;0
3515400;2024;Homens;15 a 19;1
3515400;2024;Homens;20 a 24;1
3515400;2024;Homens;25 a 29;0
3515400;2024;Homens;30 a 34;0
3515400;2024;Homens;35 a 39;1
3515400;2024;Homens;40 a 44;2
3515400;2024;Homens;45 a 49;2
3515400;2024;Homens;50 a 54;4
3515400;2024;Homens;55 a 59;6
3515400;2024;Homens;60 a 64;9
3515400;2024;Homens;65 a 69;13
3515400;2024;Homens;70 a 74;18
3515400;2024;Homens;75 a 79;8
3515400;2024;Homens;80 a 84;14
3515400;2024;Homens;85 a 89;9
3515400;2024;Homens;90 e mais;9
3515400;2024;Homens;Idade Ignorada;0
3515509;2024;Homens;00 a 04;5
3515509;2024;Homens;05 a 09;0
3515509;2024;Homens;10 a 14;0
3515509;2024;Homens;15 a 19;2
3515509;2024;Homens;20 a 24;3
3515509;2024;Homens;25 a 29;2
3515509;2024;Homens;30 a 34;2
3515509;2024;Homens;35 a 39;6
3515509;2024;Homens;40 a 44;12
3515509;2024;Homens;45 a 49;17
3515509;2024;Homens;50 a 54;15
3515509;2024;Homens;55 a 59;26
3515509;2024;Homens;60 a 64;35
3515509;2024;Homens;65 a 69;37
3515509;2024;Homens;70 a 74;39
3515509;2024;Homens;75 a 79;39
3515509;2024;Homens;80 a 84;48
3515509;2024;Homens;85 a 89;41
3515509;2024;Homens;90 e mais;25
3515509;2024;Homens;Idade Ignorada;0
3515608;2024;Homens;00 a 04;0
3515608;2024;Homens;05 a 09;0
3515608;2024;Homens;10 a 14;0
3515608;2024;Homens;15 a 19;1
3515608;2024;Homens;20 a 24;2
3515608;2024;Homens;25 a 29;0
3515608;2024;Homens;30 a 34;1
3515608;2024;Homens;35 a 39;1
3515608;2024;Homens;40 a 44;0
3515608;2024;Homens;45 a 49;2
3515608;2024;Homens;50 a 54;2
3515608;2024;Homens;55 a 59;2
3515608;2024;Homens;60 a 64;2
3515608;2024;Homens;65 a 69;1
3515608;2024;Homens;70 a 74;6
3515608;2024;Homens;75 a 79;1
3515608;2024;Homens;80 a 84;2
3515608;2024;Homens;85 a 89;4
3515608;2024;Homens;90 e mais;6
3515608;2024;Homens;Idade Ignorada;0
3515707;2024;Homens;00 a 04;19
3515707;2024;Homens;05 a 09;1
3515707;2024;Homens;10 a 14;1
3515707;2024;Homens;15 a 19;11
3515707;2024;Homens;20 a 24;18
3515707;2024;Homens;25 a 29;15
3515707;2024;Homens;30 a 34;16
3515707;2024;Homens;35 a 39;24
3515707;2024;Homens;40 a 44;25
3515707;2024;Homens;45 a 49;31
3515707;2024;Homens;50 a 54;33
3515707;2024;Homens;55 a 59;62
3515707;2024;Homens;60 a 64;60
3515707;2024;Homens;65 a 69;80
3515707;2024;Homens;70 a 74;79
3515707;2024;Homens;75 a 79;84
3515707;2024;Homens;80 a 84;57
3515707;2024;Homens;85 a 89;35
3515707;2024;Homens;90 e mais;26
3515707;2024;Homens;Idade Ignorada;0
3516002;2024;Homens;00 a 04;0
3516002;2024;Homens;05 a 09;0
3516002;2024;Homens;10 a 14;0
3516002;2024;Homens;15 a 19;0
3516002;2024;Homens;20 a 24;1
3516002;2024;Homens;25 a 29;1
3516002;2024;Homens;30 a 34;1
3516002;2024;Homens;35 a 39;1
3516002;2024;Homens;40 a 44;2
3516002;2024;Homens;45 a 49;3
3516002;2024;Homens;50 a 54;4
3516002;2024;Homens;55 a 59;3
3516002;2024;Homens;60 a 64;6
3516002;2024;Homens;65 a 69;6
3516002;2024;Homens;70 a 74;4
3516002;2024;Homens;75 a 79;12
3516002;2024;Homens;80 a 84;7
3516002;2024;Homens;85 a 89;7
3516002;2024;Homens;90 e mais;8
3516002;2024;Homens;Idade Ignorada;0
3516101;2024;Homens;00 a 04;0
3516101;2024;Homens;05 a 09;0
3516101;2024;Homens;10 a 14;0
3516101;2024;Homens;15 a 19;0
3516101;2024;Homens;20 a 24;2
3516101;2024;Homens;25 a 29;1
3516101;2024;Homens;30 a 34;0
3516101;2024;Homens;35 a 39;2
3516101;2024;Homens;40 a 44;1
3516101;2024;Homens;45 a 49;2
3516101;2024;Homens;50 a 54;1
3516101;2024;Homens;55 a 59;4
3516101;2024;Homens;60 a 64;2
3516101;2024;Homens;65 a 69;1
3516101;2024;Homens;70 a 74;5
3516101;2024;Homens;75 a 79;0
3516101;2024;Homens;80 a 84;2
3516101;2024;Homens;85 a 89;1
3516101;2024;Homens;90 e mais;1
3516101;2024;Homens;Idade Ignorada;0
3516200;2024;Homens;00 a 04;30
3516200;2024;Homens;05 a 09;4
3516200;2024;Homens;10 a 14;4
3516200;2024;Homens;15 a 19;8
3516200;2024;Homens;20 a 24;22
3516200;2024;Homens;25 a 29;21
3516200;2024;Homens;30 a 34;21
3516200;2024;Homens;35 a 39;36
3516200;2024;Homens;40 a 44;44
3516200;2024;Homens;45 a 49;53
3516200;2024;Homens;50 a 54;79
3516200;2024;Homens;55 a 59;114
3516200;2024;Homens;60 a 64;125
3516200;2024;Homens;65 a 69;148
3516200;2024;Homens;70 a 74;193
3516200;2024;Homens;75 a 79;171
3516200;2024;Homens;80 a 84;156
3516200;2024;Homens;85 a 89;128
3516200;2024;Homens;90 e mais;105
3516200;2024;Homens;Idade Ignorada;0
3516309;2024;Homens;00 a 04;12
3516309;2024;Homens;05 a 09;1
3516309;2024;Homens;10 a 14;1
3516309;2024;Homens;15 a 19;6
3516309;2024;Homens;20 a 24;12
3516309;2024;Homens;25 a 29;19
3516309;2024;Homens;30 a 34;16
3516309;2024;Homens;35 a 39;30
3516309;2024;Homens;40 a 44;39
3516309;2024;Homens;45 a 49;39
3516309;2024;Homens;50 a 54;40
3516309;2024;Homens;55 a 59;62
3516309;2024;Homens;60 a 64;78
3516309;2024;Homens;65 a 69;84
3516309;2024;Homens;70 a 74;92
3516309;2024;Homens;75 a 79;57
3516309;2024;Homens;80 a 84;38
3516309;2024;Homens;85 a 89;24
3516309;2024;Homens;90 e mais;15
3516309;2024;Homens;Idade Ignorada;0
3516408;2024;Homens;00 a 04;8
3516408;2024;Homens;05 a 09;1
3516408;2024;Homens;10 a 14;0
3516408;2024;Homens;15 a 19;6
3516408;2024;Homens;20 a 24;6
3516408;2024;Homens;25 a 29;10
3516408;2024;Homens;30 a 34;13
3516408;2024;Homens;35 a 39;17
3516408;2024;Homens;40 a 44;21
3516408;2024;Homens;45 a 49;34
3516408;2024;Homens;50 a 54;31
3516408;2024;Homens;55 a 59;46
3516408;2024;Homens;60 a 64;47
3516408;2024;Homens;65 a 69;70
3516408;2024;Homens;70 a 74;68
3516408;2024;Homens;75 a 79;57
3516408;2024;Homens;80 a 84;41
3516408;2024;Homens;85 a 89;31
3516408;2024;Homens;90 e mais;16
3516408;2024;Homens;Idade Ignorada;0
3516507;2024;Homens;00 a 04;0
3516507;2024;Homens;05 a 09;0
3516507;2024;Homens;10 a 14;0
3516507;2024;Homens;15 a 19;0
3516507;2024;Homens;20 a 24;0
3516507;2024;Homens;25 a 29;0
3516507;2024;Homens;30 a 34;0
3516507;2024;Homens;35 a 39;0
3516507;2024;Homens;40 a 44;1
3516507;2024;Homens;45 a 49;0
3516507;2024;Homens;50 a 54;1
3516507;2024;Homens;55 a 59;0
3516507;2024;Homens;60 a 64;0
3516507;2024;Homens;65 a 69;3
3516507;2024;Homens;70 a 74;5
3516507;2024;Homens;75 a 79;1
3516507;2024;Homens;80 a 84;1
3516507;2024;Homens;85 a 89;3
3516507;2024;Homens;90 e mais;1
3516507;2024;Homens;Idade Ignorada;0
3516606;2024;Homens;00 a 04;0
3516606;2024;Homens;05 a 09;0
3516606;2024;Homens;10 a 14;1
3516606;2024;Homens;15 a 19;0
3516606;2024;Homens;20 a 24;0
3516606;2024;Homens;25 a 29;0
3516606;2024;Homens;30 a 34;2
3516606;2024;Homens;35 a 39;2
3516606;2024;Homens;40 a 44;1
3516606;2024;Homens;45 a 49;5
3516606;2024;Homens;50 a 54;1
3516606;2024;Homens;55 a 59;4
3516606;2024;Homens;60 a 64;4
3516606;2024;Homens;65 a 69;2
3516606;2024;Homens;70 a 74;8
3516606;2024;Homens;75 a 79;8
3516606;2024;Homens;80 a 84;6
3516606;2024;Homens;85 a 89;2
3516606;2024;Homens;90 e mais;1
3516606;2024;Homens;Idade Ignorada;0
3516705;2024;Homens;00 a 04;4
3516705;2024;Homens;05 a 09;0
3516705;2024;Homens;10 a 14;0
3516705;2024;Homens;15 a 19;4
3516705;2024;Homens;20 a 24;1
3516705;2024;Homens;25 a 29;1
3516705;2024;Homens;30 a 34;6
3516705;2024;Homens;35 a 39;3
3516705;2024;Homens;40 a 44;4
3516705;2024;Homens;45 a 49;7
3516705;2024;Homens;50 a 54;9
3516705;2024;Homens;55 a 59;10
3516705;2024;Homens;60 a 64;18
3516705;2024;Homens;65 a 69;22
3516705;2024;Homens;70 a 74;24
3516705;2024;Homens;75 a 79;23
3516705;2024;Homens;80 a 84;24
3516705;2024;Homens;85 a 89;24
3516705;2024;Homens;90 e mais;11
3516705;2024;Homens;Idade Ignorada;0
3516804;2024;Homens;00 a 04;0
3516804;2024;Homens;05 a 09;0
3516804;2024;Homens;10 a 14;0
